#	Name:   Map from Sharp MZ-80 (video) European character set to Unicode
#	Date:   2021 November 21
#	Author: Rebecca Bettencourt <support@kreativekorp.com>

0x00	0x0020	# SPACE
0x4D	0x25E3	# BLACK LOWER LEFT TRIANGLE
0x4E	0x25E2	# BLACK LOWER RIGHT TRIANGLE
0x4F	0x003A	# COLON
0x50	0x2191	# UPWARDS ARROW
0x51	0x003C	# LESS-THAN SIGN
0x52	0x005B	# LEFT SQUARE BRACKET
0x53	0x2665	# BLACK HEART SUIT
0x54	0x005D	# RIGHT SQUARE BRACKET
0x55	0x0040	# COMMERCIAL AT
0x56	0x25E4	# BLACK UPPER LEFT TRIANGLE
0x57	0x003E	# GREATER-THAN SIGN
0x58	0x2193	# DOWNWARDS ARROW
0x59	0x005C	# REVERSE SOLIDUS
0x5A	0x2192	# RIGHTWARDS ARROW
0x5B	0x259A	# QUADRANT UPPER LEFT AND LOWER RIGHT
0x5C	0x250C	# BOX DRAWINGS LIGHT DOWN AND RIGHT
0x5D	0x2510	# BOX DRAWINGS LIGHT DOWN AND LEFT
0x5E	0x2524	# BOX DRAWINGS LIGHT VERTICAL AND LEFT
0x5F	0x252C	# BOX DRAWINGS LIGHT DOWN AND HORIZONTAL
0x60	0x03C0	# GREEK SMALL LETTER PI
0x61	0x0021	# EXCLAMATION MARK
0x62	0x0022	# QUOTATION MARK
0x63	0x0023	# NUMBER SIGN
0x64	0x0024	# DOLLAR SIGN
0x65	0x0025	# PERCENT SIGN
0x66	0x0026	# AMPERSAND
0x67	0x0027	# APOSTROPHE
0x68	0x0028	# LEFT PARENTHESIS
0x69	0x0029	# RIGHT PARENTHESIS
0x6A	0x002B	# PLUS SIGN
0x6B	0x002A	# ASTERISK
0x6C	0x259E	# QUADRANT UPPER RIGHT AND LOWER LEFT
0x6D	0x2573	# BOX DRAWINGS LIGHT DIAGONAL CROSS
0x6E	0x256F	# BOX DRAWINGS LIGHT ARC UP AND LEFT
0x6F	0x2570	# BOX DRAWINGS LIGHT ARC UP AND RIGHT
0x70	0x2594	# UPPER ONE EIGHTH BLOCK
0x71	0x258F	# LEFT ONE EIGHTH BLOCK
0x72	0x1FB7D	# LEFT AND UPPER ONE EIGHTH BLOCK
0x73	0x1FB7E	# RIGHT AND UPPER ONE EIGHTH BLOCK
0x74	0x1FB77	# HORIZONTAL ONE EIGHTH BLOCK-3
0x75	0x1FB71	# VERTICAL ONE EIGHTH BLOCK-3
0x76	0x2571	# BOX DRAWINGS LIGHT DIAGONAL UPPER RIGHT TO LOWER LEFT
0x77	0x2572	# BOX DRAWINGS LIGHT DIAGONAL UPPER LEFT TO LOWER RIGHT
0x78	0x1FB79	# HORIZONTAL ONE EIGHTH BLOCK-5
0x79	0x1FB73	# VERTICAL ONE EIGHTH BLOCK-5
0x7A	0x2580	# UPPER HALF BLOCK
0x7B	0x258C	# LEFT HALF BLOCK
0x7C	0x1FB7B	# HORIZONTAL ONE EIGHTH BLOCK-7
0x7D	0x1FB75	# VERTICAL ONE EIGHTH BLOCK-7
0x7E	0x2583	# LOWER THREE EIGHTHS BLOCK
0x7F	0x1FB88	# RIGHT THREE EIGHTHS BLOCK
0x80	0x00A0	# NO-BREAK SPACE
0x81	0x0061	# LATIN SMALL LETTER A
0x82	0x0062	# LATIN SMALL LETTER B
0x83	0x0063	# LATIN SMALL LETTER C
0x84	0x0064	# LATIN SMALL LETTER D
0x85	0x0065	# LATIN SMALL LETTER E
0x86	0x0066	# LATIN SMALL LETTER F
0x87	0x0067	# LATIN SMALL LETTER G
0x88	0x0068	# LATIN SMALL LETTER H
0x89	0x0069	# LATIN SMALL LETTER I
0x8A	0x006A	# LATIN SMALL LETTER J
0x8B	0x006B	# LATIN SMALL LETTER K
0x8C	0x006C	# LATIN SMALL LETTER L
0x8D	0x006D	# LATIN SMALL LETTER M
0x8E	0x006E	# LATIN SMALL LETTER N
0x8F	0x006F	# LATIN SMALL LETTER O
0x90	0x0070	# LATIN SMALL LETTER P
0x91	0x0071	# LATIN SMALL LETTER Q
0x92	0x0072	# LATIN SMALL LETTER R
0x93	0x0073	# LATIN SMALL LETTER S
0x94	0x0074	# LATIN SMALL LETTER T
0x95	0x0075	# LATIN SMALL LETTER U
0x96	0x0076	# LATIN SMALL LETTER V
0x97	0x0077	# LATIN SMALL LETTER W
0x98	0x0078	# LATIN SMALL LETTER X
0x99	0x0079	# LATIN SMALL LETTER Y
0x9A	0x007A	# LATIN SMALL LETTER Z
0x9B	0x00E4	# LATIN SMALL LETTER A WITH DIAERESIS
0x9C	0x1CC30	# UPPER LEFT TWELFTH CIRCLE
0x9D	0x1CC31	# UPPER CENTRE LEFT TWELFTH CIRCLE
0x9E	0x1CC32	# UPPER CENTRE RIGHT TWELFTH CIRCLE
0x9F	0x1CC33	# UPPER RIGHT TWELFTH CIRCLE
0xA0	0x1FBD3	# BOX DRAWINGS LIGHT DIAGONAL MIDDLE LEFT TO LOWER RIGHT
0xA1	0x1CC40	# SPARSE HORIZONTAL FILL
0xA2	0x1CC41	# SPARSE VERTICAL FILL
0xA3	0x1CC42	# ORTHOGONAL CROSSHATCH FILL
0xA4	0x1FB99	# UPPER RIGHT TO LOWER LEFT FILL
0xA5	0x1FB98	# UPPER LEFT TO LOWER RIGHT FILL
0xA6	0x1CC43	# DIAGONAL CROSSHATCH FILL
0xA7	0x1FBD0	# BOX DRAWINGS LIGHT DIAGONAL MIDDLE RIGHT TO LOWER LEFT
0xA8	0x1FBD1	# BOX DRAWINGS LIGHT DIAGONAL UPPER RIGHT TO MIDDLE LEFT
0xA9	0x1FBD2	# BOX DRAWINGS LIGHT DIAGONAL UPPER LEFT TO MIDDLE RIGHT
0xAA	0x00DF	# LATIN SMALL LETTER SHARP S
0xAB	0x00FC	# LATIN SMALL LETTER U WITH DIAERESIS
0xAC	0x00F6	# LATIN SMALL LETTER O WITH DIAERESIS
0xAD	0x00DC	# LATIN CAPITAL LETTER U WITH DIAERESIS
0xAE	0x00C4	# LATIN CAPITAL LETTER A WITH DIAERESIS
0xAF	0x00D6	# LATIN CAPITAL LETTER O WITH DIAERESIS
0xB0	0x1CC34	# UPPER MIDDLE LEFT TWELFTH CIRCLE
0xB1	0x1CC35	# UPPER LEFT QUARTER CIRCLE
0xB2	0x1CC36	# UPPER RIGHT QUARTER CIRCLE
0xB3	0x1CC37	# UPPER MIDDLE RIGHT TWELFTH CIRCLE
0xB4	0x1CC38	# LOWER MIDDLE LEFT TWELFTH CIRCLE
0xB5	0x1CC39	# LOWER LEFT QUARTER CIRCLE
0xB6	0x1CC3A	# LOWER RIGHT QUARTER CIRCLE
0xB7	0x1CC3B	# LOWER MIDDLE RIGHT TWELFTH CIRCLE
0xB8	0x1CC3C	# LOWER LEFT TWELFTH CIRCLE
0xB9	0x1CC3D	# LOWER CENTRE LEFT TWELFTH CIRCLE
0xBA	0x1CC3E	# LOWER CENTRE RIGHT TWELFTH CIRCLE
0xBB	0x1CC3F	# LOWER RIGHT TWELFTH CIRCLE
0xBC	0x00A5	# YEN SIGN
0xBD	0x253C	# BOX DRAWINGS LIGHT VERTICAL AND HORIZONTAL
# 0xBE	0x1F443	# NOSE
0xBE	0x1CCFC	# Merc: nose symbol
0xBF	0x1F441	# EYE
0xC0	0x1F8B3	# DOWNWARDS BLACK ARROW TO BAR
0xC1	0x1F8B7	# NEGATIVE SQUARED DOWNWARDS ARROW
0xC2	0x1F8B5	# NEGATIVE SQUARED UPWARDS ARROW
0xC3	0x1F8B6	# NEGATIVE SQUARED RIGHTWARDS ARROW
0xC4	0x1F8B4	# NEGATIVE SQUARED LEFTWARDS ARROW
0xC5	0x1F177	# NEGATIVE SQUARED LATIN CAPITAL LETTER H
0xC6	0x1F172	# NEGATIVE SQUARED LATIN CAPITAL LETTER C
# 0xC7	0x1F6F8	# FLYING SAUCER
0xC7	0x1CCFB	# Merc: flying saucer symbol
0xC8	0x1CC01	# RIGHT-POINTING GO-KART
0xC9	0x1CC00	# UP-POINTING GO-KART
0xCA	0x1FBC5	# STICK FIGURE
0xCB	0x1CC02	# LEFT-POINTING STICK FIGURE
0xCC	0x1CC03	# RIGHT-POINTING STICK FIGURE
0xCD	0x1CC04	# DOWN-POINTING STICK FIGURE
0xCE	0x1CC6F	# BLACK NEUTRAL FACE
0xCF	0x1F610	# NEUTRAL FACE
0xD0	0x2592	# MEDIUM SHADE
0xD1	0x1FB8D	# RIGHT HALF MEDIUM SHADE
0xD2	0x1FB8C	# LEFT HALF MEDIUM SHADE
0xD3	0x1FB8E	# UPPER HALF MEDIUM SHADE
0xD4	0x1FB8F	# LOWER HALF MEDIUM SHADE
0xD5	0x1FB9C	# UPPER LEFT TRIANGULAR MEDIUM SHADE
0xD6	0x1FB9D	# UPPER RIGHT TRIANGULAR MEDIUM SHADE
0xD7	0x1FB9F	# LOWER LEFT TRIANGULAR MEDIUM SHADE
0xD8	0x1FB9E	# LOWER RIGHT TRIANGULAR MEDIUM SHADE
0xD9	0x1FBD4	# BOX DRAWINGS LIGHT DIAGONAL UPPER LEFT TO LOWER CENTRE
0xDA	0x1FBD5	# BOX DRAWINGS LIGHT DIAGONAL UPPER CENTRE TO LOWER RIGHT
0xDB	0x00B0	# DEGREE SIGN
0xDC	0x2427	# SYMBOL FOR DELETE SQUARE CHECKER BOARD FORM
0xDD	0x1FBD6	# BOX DRAWINGS LIGHT DIAGONAL UPPER RIGHT TO LOWER CENTRE
0xDE	0x1FBD7	# BOX DRAWINGS LIGHT DIAGONAL UPPER CENTRE TO LOWER LEFT
#0xDF	0x1F40D	# SNAKE
0xDF	0x1CCFA	# Merc: snake symbol
0xE0	0x1CC05	# LOWER HORIZONTAL RULER SEGMENT
0xE1	0x1CC06	# RIGHT VERTICAL RULER SEGMENT
0xE2	0x1CC07	# LOWER RIGHT RULER SEGMENT
0xE3	0x1CC09	# HORIZONTAL RESISTOR SEGMENT
0xE4	0x1CC0B	# LEFT THIRD INDUCTOR
0xE5	0x1CC0C	# MIDDLE THIRD INDUCTOR
0xE6	0x1CC0D	# RIGHT THIRD INDUCTOR
0xE7	0x1CC0F	# RIGHT-POINTING DIODE
0xE8	0x1CC0E	# LEFT-POINTING DIODE
0xE9	0x1CC10	# NPN TRANSISTOR
0xEA	0x1CC11	# PNP TRANSISTOR
0xEB	0x1CC12	# RECEPTACLE
0xEC	0x1CC13	# HORIZONTAL CAPACITOR
0xED	0x1CC14	# VERTICAL CAPACITOR
0xEE	0x1CC0A	# VERTICAL RESISTOR SEGMENT
0xEF	0x1FB90	# INVERSE MEDIUM SHADE
0xF0	0x00A0	# NO-BREAK SPACE
0xF1	0x1CC21	# SEPARATED BLOCK QUADRANT-1
0xF2	0x1CC22	# SEPARATED BLOCK QUADRANT-2
0xF3	0x1CC23	# SEPARATED BLOCK QUADRANT-12
0xF4	0x1CC24	# SEPARATED BLOCK QUADRANT-3
0xF5	0x1CC25	# SEPARATED BLOCK QUADRANT-13
0xF6	0x1CC26	# SEPARATED BLOCK QUADRANT-23
0xF7	0x1CC27	# SEPARATED BLOCK QUADRANT-123
0xF8	0x1CC28	# SEPARATED BLOCK QUADRANT-4
0xF9	0x1CC29	# SEPARATED BLOCK QUADRANT-14
0xFA	0x1CC2A	# SEPARATED BLOCK QUADRANT-24
0xFB	0x1CC2B	# SEPARATED BLOCK QUADRANT-124
0xFC	0x1CC2C	# SEPARATED BLOCK QUADRANT-34
0xFD	0x1CC2D	# SEPARATED BLOCK QUADRANT-134
0xFE	0x1CC2E	# SEPARATED BLOCK QUADRANT-234
0xFF	0x1CC2F	# SEPARATED BLOCK QUADRANT-1234
